"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1991-Q4",-1.22791262,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1992-Q1",-1.133650656,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1992-Q2",-1.517845426,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1992-Q3",-2.620239574,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1992-Q4",-3.281270479,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1993-Q1",-1.735853672,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1993-Q2",-0.044939764,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1993-Q3",2.581554812,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1993-Q4",4.227165839,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1994-Q1",3.164712871,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1994-Q2",3.15246724,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1994-Q3",2.832389338,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1994-Q4",3.779927203,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1995-Q1",4.303427588,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1995-Q2",3.642187139,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1995-Q3",2.931818857,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1995-Q4",1.641525905,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1996-Q1",2.696834952,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1996-Q2",4.157905856,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1996-Q3",4.887111683,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1996-Q4",5.465714211,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1997-Q1",4.305052603,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1997-Q2",3.013562826,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1997-Q3",2.070500803,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1997-Q4",1.264148963,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1998-Q1",1.101682847,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1998-Q2",0.629148363,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1998-Q3",0.199293829,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1998-Q4",0.144908166,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1999-Q1",0.938259323,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1999-Q2",1.597895323,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1999-Q3",2.933054787,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1999-Q4",3.964503983,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","2000-Q1",4.175940472,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","2000-Q2",4.304363536,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","2000-Q3",4.199398278,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","2000-Q4",3.942878535,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","2001-Q1",3.454202842,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","2001-Q2",3.023457274,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","2001-Q3",2.284059102,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","2001-Q4",2.201030327,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","2002-Q1",2.859210589,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","2002-Q2",3.586949054,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","2002-Q3",4.160024166,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","2002-Q4",4.055780313,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","2003-Q1",3.67341986,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","2003-Q2",2.933228493,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","2003-Q3",2.649806552,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","2003-Q4",2.556822726,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","2004-Q1",3.154828436,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","2004-Q2",4.08803913,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","2004-Q3",5.219000616,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","2004-Q4",5.73266821,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","2005-Q1",5.214767667,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","2005-Q2",5.626869192,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","2005-Q3",5.344713727,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","2005-Q4",4.929607208,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","2006-Q1",5.69847358,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","2006-Q2",5.309838511,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","2006-Q3",5.328031153,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","2006-Q4",6.074190038,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","2007-Q1",5.935518462,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","2007-Q2",5.307978336,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","2007-Q3",5.090672356,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","2007-Q4",5.125995996,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","2008-Q1",3.880935678,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","2008-Q2",4.294481353,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","2008-Q3",3.332732691,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","2008-Q4",1.309037807,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","2009-Q1",-0.684149281,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","2009-Q2",-2.218755704,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","2009-Q3",-2.22565437,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","2009-Q4",-1.010149867,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","2010-Q1",1.698764362,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2010-Q2",2.745193207,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2010-Q3",3.647098693,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2010-Q4",4.062058673,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2011-Q1",3.868577015,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2011-Q2",3.757889507,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2011-Q3",2.923098084,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2011-Q4",2.609866665,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2012-Q1",2.050446835,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2012-Q2",2.377933756,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2012-Q3",2.37875859,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2012-Q4",2.046623553,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2013-Q1",2.060906689,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2013-Q2",2.225081828,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2013-Q3",2.388198368,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2013-Q4",3.257444874,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2014-Q1",2.430443206,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2014-Q2",1.603576965,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2014-Q3",1.783985529,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2014-Q4",1.581039642,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2015-Q1",2.412506192,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2015-Q2",1.559090527,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2015-Q3",0.905657355,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2015-Q4",-0.075539601,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2016-Q1",-0.742852751,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2016-Q2",0.635062413,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2016-Q3",0.869787762,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2016-Q4",0.840654534,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2017-Q1",1.023731277,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2017-Q2",0.965743042,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2017-Q3",1.438272783,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2017-Q4",2.22505503,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2018-Q1",1.592086926,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2018-Q2",0.722498849,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2018-Q3",0.679197479,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2018-Q4",0.170411208,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2019-Q1",0.048515636,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2019-Q2",0.998124673,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2019-Q3",0.136609812,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2019-Q4",-0.565551128,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2020-Q1",-0.201345088,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2020-Q2",-17.468268237,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2020-Q3",-5.940103945,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2020-Q4",-4.247098599,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2021-Q1",-2.73235846,
"LUX","QGDP","TOT","PC_CHGPY","Q","1961-Q1",4.349744991,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1961-Q2",4.297265319,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1961-Q3",3.815935253,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1961-Q4",2.884953141,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1962-Q1",1.97986256,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1962-Q2",1.101465661,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1962-Q3",0.913109619,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1962-Q4",1.450369515,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1963-Q1",1.993412063,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1963-Q2",2.518654269,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1963-Q3",3.68924336,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1963-Q4",5.527125252,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1964-Q1",7.316469998,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1964-Q2",9.089267595,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1964-Q3",8.763759516,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1964-Q4",6.338888111,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1965-Q1",4.041453594,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1965-Q2",1.859362449,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1965-Q3",0.86241233,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1965-Q4",1.025725976,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1966-Q1",1.18992336,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1966-Q2",1.349464532,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1966-Q3",1.190680844,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1966-Q4",0.694544523,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1967-Q1",0.209683213,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1967-Q2",-0.271576295,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1967-Q3",-0.036789086,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1967-Q4",0.963930523,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1968-Q1",1.968540785,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1968-Q2",2.96303208,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1968-Q3",4.67629448,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1968-Q4",7.09424257,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1969-Q1",9.437634371,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1969-Q2",11.731351725,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1969-Q3",11.139335249,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1969-Q4",7.677501243,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1970-Q1",5.064038509,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1970-Q2",1.533094794,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1970-Q3",-0.008191354,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1970-Q4",0.365600335,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1971-Q1",0.524477482,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1971-Q2",2.064750722,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1971-Q3",3.445930649,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1971-Q4",4.639125518,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1972-Q1",5.610938151,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1972-Q2",6.389703324,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1972-Q3",6.96563392,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1972-Q4",7.389353828,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1973-Q1",7.745145939,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1973-Q2",8.104062003,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1973-Q3",8.550822404,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1973-Q4",8.817274607,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1974-Q1",8.322580733,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1974-Q2",6.64676454,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1974-Q3",3.328337049,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1974-Q4",-1.104735304,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1975-Q1",-5.222749255,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1975-Q2",-7.857971723,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1975-Q3",-7.897842155,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1975-Q4",-5.271563677,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1976-Q1",-1.242034388,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1976-Q2",2.598132897,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1976-Q3",4.60216931,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1976-Q4",4.293492259,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1977-Q1",2.751792826,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1977-Q2",1.238973608,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1977-Q3",0.769561074,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1977-Q4",1.544720763,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1978-Q1",2.927871291,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1978-Q2",4.212193346,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1978-Q3",4.757326416,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1978-Q4",4.393652312,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1979-Q1",3.508400237,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1979-Q2",2.547963554,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1979-Q3",1.850604319,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1979-Q4",1.509830774,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1980-Q1",1.348101552,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1980-Q2",1.152266108,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1980-Q3",0.741006783,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1980-Q4",0.129266312,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1981-Q1",-0.459210064,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1981-Q2",-0.811655451,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1981-Q3",-0.725291694,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1981-Q4",-0.206537816,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1982-Q1",0.49845716,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1982-Q2",1.122658544,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1982-Q3",1.43532509,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1982-Q4",1.468967163,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1983-Q1",1.563836604,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1983-Q2",2.057655532,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1983-Q3",3.275449908,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1983-Q4",5.03940664,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1984-Q1",6.615597506,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1984-Q2",7.310072978,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1984-Q3",6.475143051,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1984-Q4",4.409970937,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1985-Q1",2.327789245,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1985-Q2",1.304820568,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1985-Q3",2.309861309,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1985-Q4",5.201996711,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1986-Q1",8.599253941,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1986-Q2",11.053626404,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1986-Q3",11.21240173,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1986-Q4",9.083482899,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1987-Q1",6.110381526,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1987-Q2",3.643126695,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1987-Q3",2.688450187,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1987-Q4",3.458746093,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1988-Q1",5.347330224,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1988-Q2",7.638606256,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1988-Q3",9.700733411,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1988-Q4",11.07315199,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1989-Q1",11.535655063,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1989-Q2",11.022618378,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1989-Q3",9.493279654,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1989-Q4",7.338609004,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1990-Q1",5.393606418,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1990-Q2",4.365387289,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1990-Q3",4.848888376,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1990-Q4",6.648692965,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1991-Q1",8.68001327,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1991-Q2",9.863636637,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1991-Q3",9.229549875,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1991-Q4",6.874367974,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1992-Q1",3.977650213,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1992-Q2",1.618965795,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1992-Q3",0.628249131,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1992-Q4",1.12939752,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1993-Q1",2.498563073,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1993-Q2",4.002173962,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1993-Q3",5.017032622,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1993-Q4",5.269472286,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1994-Q1",4.929208046,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1994-Q2",4.26791433,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1994-Q3",3.465969401,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1994-Q4",2.669510252,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1995-Q1",1.543169256,
"LUX","QGDP","TOT","PC_CHGPY","Q","1995-Q2",0.737592175,
"LUX","QGDP","TOT","PC_CHGPY","Q","1995-Q3",0.458683452,
"LUX","QGDP","TOT","PC_CHGPY","Q","1995-Q4",6.74426881,
"LUX","QGDP","TOT","PC_CHGPY","Q","1996-Q1",2.255141201,
"LUX","QGDP","TOT","PC_CHGPY","Q","1996-Q2",3.467578819,
"LUX","QGDP","TOT","PC_CHGPY","Q","1996-Q3",2.405049721,
"LUX","QGDP","TOT","PC_CHGPY","Q","1996-Q4",-2.320705502,
"LUX","QGDP","TOT","PC_CHGPY","Q","1997-Q1",3.752481123,
"LUX","QGDP","TOT","PC_CHGPY","Q","1997-Q2",4.789227744,
"LUX","QGDP","TOT","PC_CHGPY","Q","1997-Q3",8.050793046,
"LUX","QGDP","TOT","PC_CHGPY","Q","1997-Q4",6.266682526,
"LUX","QGDP","TOT","PC_CHGPY","Q","1998-Q1",6.076296521,
"LUX","QGDP","TOT","PC_CHGPY","Q","1998-Q2",6.472952003,
"LUX","QGDP","TOT","PC_CHGPY","Q","1998-Q3",5.569789175,
"LUX","QGDP","TOT","PC_CHGPY","Q","1998-Q4",6.01025293,
"LUX","QGDP","TOT","PC_CHGPY","Q","1999-Q1",7.299035007,
"LUX","QGDP","TOT","PC_CHGPY","Q","1999-Q2",7.477524854,
"LUX","QGDP","TOT","PC_CHGPY","Q","1999-Q3",9.432715432,
"LUX","QGDP","TOT","PC_CHGPY","Q","1999-Q4",9.56821374,
"LUX","QGDP","TOT","PC_CHGPY","Q","2000-Q1",12.149077958,
"LUX","QGDP","TOT","PC_CHGPY","Q","2000-Q2",8.148461262,
"LUX","QGDP","TOT","PC_CHGPY","Q","2000-Q3",6.286969262,
"LUX","QGDP","TOT","PC_CHGPY","Q","2000-Q4",6.501171241,
"LUX","QGDP","TOT","PC_CHGPY","Q","2001-Q1",2.97449528,
"LUX","QGDP","TOT","PC_CHGPY","Q","2001-Q2",1.903260151,
"LUX","QGDP","TOT","PC_CHGPY","Q","2001-Q3",1.877563279,
"LUX","QGDP","TOT","PC_CHGPY","Q","2001-Q4",3.328512699,
"LUX","QGDP","TOT","PC_CHGPY","Q","2002-Q1",3.018266698,
"LUX","QGDP","TOT","PC_CHGPY","Q","2002-Q2",6.928218571,
"LUX","QGDP","TOT","PC_CHGPY","Q","2002-Q3",3.969347792,
"LUX","QGDP","TOT","PC_CHGPY","Q","2002-Q4",1.530745707,
"LUX","QGDP","TOT","PC_CHGPY","Q","2003-Q1",-0.70864399,
"LUX","QGDP","TOT","PC_CHGPY","Q","2003-Q2",0.233404941,
"LUX","QGDP","TOT","PC_CHGPY","Q","2003-Q3",1.969586676,
"LUX","QGDP","TOT","PC_CHGPY","Q","2003-Q4",5.164865375,
"LUX","QGDP","TOT","PC_CHGPY","Q","2004-Q1",5.279142959,
"LUX","QGDP","TOT","PC_CHGPY","Q","2004-Q2",3.009070297,
"LUX","QGDP","TOT","PC_CHGPY","Q","2004-Q3",3.965519475,
"LUX","QGDP","TOT","PC_CHGPY","Q","2004-Q4",2.400624227,
"LUX","QGDP","TOT","PC_CHGPY","Q","2005-Q1",2.646021304,
"LUX","QGDP","TOT","PC_CHGPY","Q","2005-Q2",3.479839902,
"LUX","QGDP","TOT","PC_CHGPY","Q","2005-Q3",4.024538821,
"LUX","QGDP","TOT","PC_CHGPY","Q","2005-Q4",2.614500582,
"LUX","QGDP","TOT","PC_CHGPY","Q","2006-Q1",5.925480608,
"LUX","QGDP","TOT","PC_CHGPY","Q","2006-Q2",4.615998656,
"LUX","QGDP","TOT","PC_CHGPY","Q","2006-Q3",3.819754172,
"LUX","QGDP","TOT","PC_CHGPY","Q","2006-Q4",6.343262733,
"LUX","QGDP","TOT","PC_CHGPY","Q","2007-Q1",7.749689345,
"LUX","QGDP","TOT","PC_CHGPY","Q","2007-Q2",9.943371093,
"LUX","QGDP","TOT","PC_CHGPY","Q","2007-Q3",9.081289745,
"LUX","QGDP","TOT","PC_CHGPY","Q","2007-Q4",6.628043244,
"LUX","QGDP","TOT","PC_CHGPY","Q","2008-Q1",2.167060543,
"LUX","QGDP","TOT","PC_CHGPY","Q","2008-Q2",-0.548222183,
"LUX","QGDP","TOT","PC_CHGPY","Q","2008-Q3",-1.729904462,
"LUX","QGDP","TOT","PC_CHGPY","Q","2008-Q4",-5.023936544,
"LUX","QGDP","TOT","PC_CHGPY","Q","2009-Q1",-5.973103693,
"LUX","QGDP","TOT","PC_CHGPY","Q","2009-Q2",-7.041285525,
"LUX","QGDP","TOT","PC_CHGPY","Q","2009-Q3",-4.627308287,
"LUX","QGDP","TOT","PC_CHGPY","Q","2009-Q4",0.348547267,
"LUX","QGDP","TOT","PC_CHGPY","Q","2010-Q1",3.152924979,
"LUX","QGDP","TOT","PC_CHGPY","Q","2010-Q2",7.123331141,
"LUX","QGDP","TOT","PC_CHGPY","Q","2010-Q3",5.190586636,
"LUX","QGDP","TOT","PC_CHGPY","Q","2010-Q4",4.016211915,
"LUX","QGDP","TOT","PC_CHGPY","Q","2011-Q1",4.634165374,
"LUX","QGDP","TOT","PC_CHGPY","Q","2011-Q2",1.530790207,
"LUX","QGDP","TOT","PC_CHGPY","Q","2011-Q3",2.401288015,
"LUX","QGDP","TOT","PC_CHGPY","Q","2011-Q4",1.676994706,
"LUX","QGDP","TOT","PC_CHGPY","Q","2012-Q1",-1.567362158,
"LUX","QGDP","TOT","PC_CHGPY","Q","2012-Q2",0.433157101,
"LUX","QGDP","TOT","PC_CHGPY","Q","2012-Q3",-0.598597323,
"LUX","QGDP","TOT","PC_CHGPY","Q","2012-Q4",0.301743308,
"LUX","QGDP","TOT","PC_CHGPY","Q","2013-Q1",2.18289118,
"LUX","QGDP","TOT","PC_CHGPY","Q","2013-Q2",3.585357482,
"LUX","QGDP","TOT","PC_CHGPY","Q","2013-Q3",5.670098665,
